Disney+,Genres,Hulu,IMDb,Netflix,Prime Video,Rotten Tomatoes,Runtime,Title,Year,_id
true,"Animation,Adventure,Comedy,Family,Mystery,Romance,Sport",false,5.7,false,false,58,87,"Everyone's Hero",2006,6163fd7762fe85987e169e92
true,"Drama,Family,Sport",false,7,false,false,58,99,Brink!,1998,6163fd7762fe85987e169e93
true,"Animation,Short,Comedy,Drama,Family",false,7.4,false,false,58,6,Burrow,2020,6163fd7762fe85987e169e94
true,"Adventure,Comedy,Family,Fantasy",false,6,false,false,58,80,Invisible Sister,2015,6163fd7762fe85987e169e95
true,"Comedy,Drama,Family,Sci-Fi",false,6.2,false,false,58,82,Smart House,1999,6163fd7762fe85987e169e96
true,"Comedy,Family,Fantasy",false,6.5,false,false,58,98,The Shaggy Dog,1959,6163fd7762fe85987e169e97
true,"Animation,Short,Comedy,Family",false,6.5,false,false,58,9,Purl,2019,6163fd7762fe85987e169e98
true,"Drama,Family",false,6.4,false,false,58,110,Black Beauty,2020,6163fd7762fe85987e169e99
true,"Adventure,Comedy,Drama,Family",false,6.2,false,false,58,108,The Adventures of Huck Finn,1993,6163fd7762fe85987e169e9a
true,"Animation,Adventure,Comedy,Family",false,5.6,false,false,58,72,Tarzan II,2005,6163fd7762fe85987e169e9b
true,"Comedy,Family,Music,Romance",false,4.7,false,false,58,89,Confessions of a Teenage Drama Queen,2004,6163fd7762fe85987e169e9c
true,"Adventure,Comedy,Drama,Family,Romance,Western",false,5.5,false,false,58,97,Tom and Huck,1995,6163fd7762fe85987e169e9d
true,"Animation,Adventure,Family,Musical",false,5.4,false,false,58,72,The Jungle Book 2,2003,6163fd7762fe85987e169e9e
true,"Animation,Comedy,Family",false,4.3,false,false,58,91,Diary of a Wimpy Kid: The Long Haul,2017,6163fd7762fe85987e169e9f
true,"Animation,Short,Adventure,Comedy,Family,Fantasy",false,7.4,false,false,57,22,Prep & Landing: Naughty vs. Nice,2011,6163fd7762fe85987e169ea0
true,"Animation,Adventure,Comedy,Family,Musical",false,5.3,false,false,57,69,The Fox and the Hound 2,2006,6163fd7762fe85987e169ea1
true,"Adventure,Drama,Family",false,7.1,false,false,57,80,The Incredible Journey,1963,6163fd7762fe85987e169ea2
true,"Action,Adventure,Sci-Fi,Thriller",false,7.4,false,false,57,105,Deep Blue,2003,6163fd7762fe85987e169ea3
true,"Comedy,Drama,Family,Romance",false,5.4,false,false,57,104,Prom,2011,6163fd7762fe85987e169ea4
true,"Comedy,Sci-Fi",false,8.3,false,false,57,21,Phineas and Ferb: Mission Marvel,2013,6163fd7762fe85987e169ea5
true,"Adventure,Comedy,Drama,Family",false,7.1,false,false,57,113,The Prince and the Pauper,1990,6163fd7762fe85987e169ea6
true,"Comedy,Family,Sport",false,4.5,false,false,57,97,The Sandlot 2,2005,6163fd7762fe85987e169ea7
true,"Adventure,Comedy,Family",false,5.9,false,false,57,87,Bad Hair Day,2015,6163fd7762fe85987e169ea8
true,"Comedy,Musical,Romance",false,6,false,false,57,84,Z-O-M-B-I-E-S 2,2020,6163fd7762fe85987e169ea9
true,Documentary,false,7.8,false,false,57,101,"The Boys: The Sherman Brothers' Story",2009,6163fd7762fe85987e169eaa
true,"Comedy,Drama,Family,Music,Musical",false,4.9,false,false,57,100,The Cheetah Girls,2003,6163fd7762fe85987e169eab
true,"Comedy,Crime",false,5.2,false,false,57,100,Man of the House,1995,6163fd7762fe85987e169eac
true,"Drama,Family,Fantasy,Horror,Thriller",false,5.8,false,false,57,83,Twitches Too,2007,6163fd7762fe85987e169ead
true,"Comedy,Family,Fantasy,Romance",false,5.7,false,false,57,88,Herbie Rides Again,1974,6163fd7762fe85987e169eae
true,"Adventure,Family,Fantasy,Sci-Fi",false,5.5,false,false,57,94,Ewoks: The Battle for Endor,1985,6163fd7762fe85987e169eaf
true,"Drama,Comedy,Family",false,7.5,false,false,57,112,Tru Confessions,2002,6163fd7762fe85987e169eb0
true,"Animation,Comedy,Drama,Family,Romance",false,5.5,false,false,57,84,Read It and Weep,2006,6163fd7762fe85987e169eb1
true,"Animation,Short,Comedy,Family",false,7.7,false,false,57,9,Lonesome Ghosts,1937,6163fd7762fe85987e169eb2
true,"Action,Adventure,Family",false,6.6,false,false,57,110,Motocrossed,2001,6163fd7762fe85987e169eb3
true,"Documentary,Family",false,6.4,false,false,57,100,Aliens of the Deep,2005,6163fd7762fe85987e169eb4
true,"Documentary,History",false,7.2,false,false,57,42,"Marvel: 75 Years, From Pulp to Pop!",2014,6163fd7762fe85987e169eb5
true,"Animation,Short,Comedy,Drama,Family,Fantasy,Romance",false,7.5,false,false,57,9,Out,2020,6163fd7762fe85987e169eb6
true,"Animation,Short,Adventure,Drama,Family,Mystery",false,6.8,false,false,57,9,Loop,2020,6163fd7762fe85987e169eb7
true,"Comedy,Family",false,6.7,false,false,57,93,The Ugly Dachshund,1966,6163fd7762fe85987e169eb8
true,"Adventure,Family",false,6.7,false,false,57,92,Shipwrecked,1990,6163fd7762fe85987e169eb9
true,"Comedy,Drama,Family,Romance,Sport",false,5.4,false,false,57,85,Jump In!,2007,6163fd7762fe85987e169eba
true,"Comedy,Family,Sport",false,5.6,false,false,56,100,The Big Green,1995,6163fd7762fe85987e169ebb
true,"Comedy,Family",false,6.2,false,false,56,93,The Even Stevens Movie,2003,6163fd7762fe85987e169ebc
true,"Adventure,Drama,Family,Western",false,7,false,false,56,93,"Davy Crockett, King of the Wild Frontier",1955,6163fd7762fe85987e169ebd
true,"Animation,Short,Comedy,Family",false,7.6,false,false,56,9,Brave Little Tailor,1938,6163fd7762fe85987e169ebe
true,"Animation,Short,Comedy,Family,Musical",false,7.8,false,false,56,9,The Old Mill,1937,6163fd7762fe85987e169ebf
true,"Adventure,Comedy,Family,Romance,Sci-Fi,Thriller",false,5.9,false,false,56,98,Minutemen,2008,6163fd7762fe85987e169ec0
true,"Drama,Family,Sport",false,6.3,false,false,56,88,Johnny Tsunami,1999,6163fd7762fe85987e169ec1
true,"Comedy,Family",false,5.6,false,false,56,91,Life with Mikey,1993,6163fd7762fe85987e169ec2
true,"Comedy,Family,Romance",false,5.2,false,false,56,90,Cow Belles,2006,6163fd7762fe85987e169ec3
true,"Comedy,Family",false,5.3,false,false,56,101,First Kid,1996,6163fd7762fe85987e169ec4
true,"Animation,Short,Family",false,7.7,false,false,56,26,The Small One,1978,6163fd7762fe85987e169ec5
true,"Action,Adventure,Comedy,Drama,Family,War",false,5.1,false,false,56,107,Operation Dumbo Drop,1995,6163fd7762fe85987e169ec6
true,"Action,Adventure,Family,Fantasy,Romance,Sci-Fi",false,5.4,false,false,56,91,Wendy Wu: Homecoming Warrior,2006,6163fd7762fe85987e169ec7
true,,false,7.6,false,false,56,,"Walt Disney's Silly Symphony: The Ugly Duckling",1939,6163fd7762fe85987e169ec8
true,"Animation,Adventure,Comedy,Drama,Family,Musical",false,6.5,false,false,56,65,Winnie the Pooh: Springtime with Roo,2004,6163fd7762fe85987e169ec9
true,"Adventure,Family,Fantasy,Sci-Fi",false,5.8,false,false,56,95,Return from Witch Mountain,1978,6163fd7762fe85987e169eca
true,Documentary,false,7.1,false,false,56,87,Stuntman,2021,6163fd7762fe85987e169ecb
true,"Crime,Drama",false,6.7,false,false,56,,Smash and Grab,2019,6163fd7762fe85987e169ecc
true,"Comedy,Crime,Family,Mystery",false,5.1,false,false,56,83,Get a Clue,2002,6163fd7762fe85987e169ecd
true,"Adventure,Family,Fantasy,Western",false,5.9,false,false,56,96,Tall Tale,1995,6163fd7762fe85987e169ece
true,"Animation,Short,Family,Fantasy",false,6.3,false,false,56,4,"Red's Dream",1987,6163fd7762fe85987e169ecf
true,"Adventure,Comedy,Drama,Family,Romance",false,3.8,false,false,56,91,Beverly Hills Chihuahua,2008,6163fd7762fe85987e169ed0
true,"Comedy,Drama,Family",false,5.1,false,false,56,87,Frenemies,2012,6163fd7762fe85987e169ed1
true,"Animation,Short,Comedy,Family,Musical,Romance",false,7.3,false,false,56,8,Flowers and Trees,1932,6163fd7762fe85987e169ed2
true,"Comedy,Family,Fantasy",false,6,false,false,56,95,The Thirteenth Year,1999,6163fd7762fe85987e169ed3
true,"Short,Drama",false,7.5,false,false,56,18,The Little Prince(ss),2021,6163fd7762fe85987e169ed4
true,"Comedy,Crime,Family",false,5.4,false,false,56,86,"Max Keeble's Big Move",2001,6163fd7762fe85987e169ed5
true,"Comedy,Family,Music",false,5.6,false,false,56,76,Stuck in the Suburbs,2004,6163fd7762fe85987e169ed6
true,"Documentary,Family",false,7.1,false,false,56,76,Penguins,2019,6163fd7762fe85987e169ed7
true,"Action,Adventure,Family",false,6.7,false,false,56,84,The Story of Robin Hood and His Merrie Men,1952,6163fd7762fe85987e169ed8
true,"Animation,Short,Adventure,Comedy,Family,Fantasy",false,7.1,false,false,55,5,Party Central,2014,6163fd7762fe85987e169ed9
true,"Adventure,Family,Mystery,Romance,Thriller",false,6.7,false,false,55,118,The Moon-Spinners,1964,6163fd7762fe85987e169eda
true,"Adventure,Family,Fantasy,Sci-Fi",false,6.3,false,false,55,93,The Island at the Top of the World,1974,6163fd7762fe85987e169edb
true,"Adventure,Family",false,6.4,false,false,55,81,Far from Home: The Adventures of Yellow Dog,1995,6163fd7762fe85987e169edc
true,"Action,Comedy,Family,Mystery",false,6.4,false,false,55,89,Phantom of the Megaplex,2000,6163fd7762fe85987e169edd
true,"Comedy,Family,Fantasy,Horror",false,5.9,false,false,55,85,"Mom's Got a Date with a Vampire",2000,6163fd7762fe85987e169ede
true,"Drama,Family,Fantasy,Mystery",false,6.2,false,false,55,83,Now You See It...,2005,6163fd7762fe85987e169edf
true,"Action,Adventure,Comedy,Family,Fantasy,Sci-Fi",false,5.6,false,false,55,89,Girl vs. Monster,2012,6163fd7762fe85987e169ee0
true,"Family,Fantasy",false,5.3,false,false,55,96,Upside-Down Magic,2020,6163fd7762fe85987e169ee1
true,"Biography,Drama,Family,Sport",false,6.1,false,false,55,93,Double Teamed,2002,6163fd7762fe85987e169ee2
true,"Animation,Short,Comedy,Family",false,7.2,false,false,55,9,The Tortoise and the Hare,1935,6163fd7762fe85987e169ee3
true,"Adventure,Family",false,6.3,false,false,55,88,Benji the Hunted,1987,6163fd7762fe85987e169ee4
true,Documentary,false,7.4,false,false,54,46,MARS: Inside SpaceX,2018,6163fd7762fe85987e169ee5
true,"Animation,Short,Comedy,Family",false,7.2,false,false,54,8,Ferdinand the Bull,1938,6163fd7762fe85987e169ee6
true,"Animation,Short,Family",false,7.3,false,false,54,7,"Santa's Workshop",1932,6163fd7762fe85987e169ee7
true,"Adventure,Comedy,Crime,Drama,Family,Sci-Fi",false,5.3,false,false,54,79,The Suite Life Movie,2011,6163fd7762fe85987e169ee8
true,"Documentary,Biography",false,7,false,false,54,78,Wolfgang,2021,6163fd7762fe85987e169ee9
true,"Comedy,Family,Sci-Fi",false,5.5,false,false,54,90,How to Build a Better Boy,2014,6163fd7762fe85987e169eea
true,"Animation,Short,Comedy,Family",false,7.5,false,false,54,9,Clock Cleaners,1937,6163fd7762fe85987e169eeb
true,"Animation,Short,Comedy,Family",false,7.7,false,false,54,8,Lambert the Sheepish Lion,1952,6163fd7762fe85987e169eec
true,"Comedy,Family,Adventure,Sci-Fi",false,5.9,false,false,54,100,Zenon: The Zequel,2001,6163fd7762fe85987e169eed
true,"Comedy,Family,Western",false,6.1,false,false,54,88,The Apple Dumpling Gang Rides Again,1979,6163fd7762fe85987e169eee
true,"Animation,Short,Comedy,Family,Fantasy",false,7.7,false,false,54,7,"Pluto's Christmas Tree",1952,6163fd7762fe85987e169eef
true,"Short,Sci-Fi",false,6.7,false,false,54,18,Star Wars Biomes,2021,6163fd7762fe85987e169ef0
true,"Comedy,Family",false,6.4,false,false,54,93,Snowball Express,1972,6163fd7762fe85987e169ef1
true,"Adventure,Comedy,Family,Fantasy",false,5,false,false,54,100,Herbie Goes Bananas,1980,6163fd7762fe85987e169ef2
true,"Family,Sci-Fi,Comedy,Fantasy,Music",false,5.7,false,false,54,85,Pixel Perfect,2004,6163fd7762fe85987e169ef3
true,"Comedy,Drama,Family,Music,Musical,Romance",false,4.7,false,false,54,90,"Sharpay's Fabulous Adventure",2011,6163fd7762fe85987e169ef4
true,"Comedy,Drama,Family,Musical",false,4.7,false,false,54,90,The Cheetah Girls: One World,2008,6163fd7762fe85987e169ef5
true,"Animation,Short,Comedy,Family,Fantasy,Music",false,7.6,false,false,54,9,Thru the Mirror,1936,6163fd7762fe85987e169ef6
true,"Animation,Adventure,Family,Fantasy",false,6.4,false,false,54,74,The Brave Little Toaster to the Rescue,1997,6163fd7762fe85987e169ef7
true,"Action,Comedy,Drama,Family,Romance,Sport",false,5.8,false,false,54,88,Go Figure,2005,6163fd7762fe85987e169ef8
true,"Comedy,Family,Fantasy",false,5.9,false,false,54,91,The Shaggy D.A.,1976,6163fd7762fe85987e169ef9
true,Documentary,false,7.1,false,false,54,46,Titanic: 20 Years Later with James Cameron,2017,6163fd7762fe85987e169efa
true,"Comedy,Family,Sci-Fi",false,6,false,false,54,91,The Computer Wore Tennis Shoes,1969,6163fd7762fe85987e169efb
true,"Comedy,Family,Sci-Fi",false,6,false,false,54,92,The Strongest Man in the World,1975,6163fd7762fe85987e169efc
true,"Crime,Drama,Thriller",false,7.2,false,false,54,81,Elephant,2020,6163fd7762fe85987e169efd
true,"Comedy,Family,Music",false,6.6,false,false,54,90,The Mistle-Tones,2012,6163fd7762fe85987e169efe
true,"Drama,Family",false,7.3,false,false,54,91,Greyfriars Bobby: The True Story of a Dog,1961,6163fd7762fe85987e169eff
true,"Adventure,Comedy,Drama,Family",false,4.3,false,false,54,83,College Road Trip,2008,6163fd7762fe85987e169f00
true,Documentary,false,7.3,false,false,54,90,The Real Right Stuff,2020,6163fd7762fe85987e169f01
true,"Adventure,Comedy,Family,Fantasy,Romance",false,4.7,false,false,53,89,"A Kid in King Arthur's Court",1995,6163fd7762fe85987e169f02
true,"Documentary,History",false,7.6,false,false,53,94,Apollo: Missions to the Moon,2019,6163fd7762fe85987e169f03
true,"Animation,Comedy,Drama,Family,Fantasy,Musical",false,6.7,false,false,53,65,Winnie the Pooh: A Very Merry Pooh Year,2002,6163fd7762fe85987e169f04
true,"Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi",false,5.5,false,false,53,90,The Proud Family Movie,2005,6163fd7762fe85987e169f05
true,"Family,Documentary",false,7.5,false,false,53,69,The Living Desert,1953,6163fd7762fe85987e169f06
true,"Animation,Short,Family,Fantasy",false,6.2,false,false,53,7,"The Legend of Mor'du",2012,6163fd7762fe85987e169f07
true,"Animation,Action,Adventure,Family,Sci-Fi",false,5.5,false,false,53,71,Iron Man & Captain America: Heroes United,2014,6163fd7762fe85987e169f08
true,"Adventure,Comedy,Family",false,4,false,false,53,87,Mr. Magoo,1997,6163fd7762fe85987e169f09
true,"Animation,Short,Comedy,Family",false,7.4,false,false,53,7,"Chip an' Dale",1947,6163fd7762fe85987e169f0a
true,"Family,Fantasy,Musical,Romance",false,5.6,false,false,53,83,The Little Mermaid Live!,2019,6163fd7762fe85987e169f0b
true,"Comedy,Drama,Family,Music,Musical",false,5.1,false,false,53,96,The Cheetah Girls 2,2006,6163fd7762fe85987e169f0c
true,"Adventure,Comedy,Drama,Family,Western",false,6.7,false,false,53,81,Davy Crockett and the River Pirates,1956,6163fd7762fe85987e169f0d
true,"Comedy,Horror",false,7.3,false,false,53,82,Trick or Treat,1952,6163fd7762fe85987e169f0e
true,"Animation,Adventure,Comedy,Drama,Family,Musical,Romance",false,4.7,false,false,53,68,The Hunchback of Notre Dame II,2002,6163fd7762fe85987e169f0f
true,Documentary,false,6.8,false,false,53,45,Shark Beach with Chris Hemsworth,2021,6163fd7762fe85987e169f10
true,"Documentary,Adventure",false,7.8,false,false,53,95,Playing with Sharks: The Valerie Taylor Story,2021,6163fd7762fe85987e169f11
true,Documentary,false,6.4,false,false,53,64,"Marvel's Behind the Mask",2021,6163fd7762fe85987e169f12
true,"Comedy,Family,Sport",false,6.1,false,false,53,110,"Eddie's Million Dollar Cook Off",2003,6163fd7762fe85987e169f13
true,"Drama,Family,Sport",false,6.1,false,false,53,103,Alley Cats Strike,2000,6163fd7762fe85987e169f14
true,"Comedy,Family,Sci-Fi",false,5.8,false,false,53,89,The Million Dollar Duck,1971,6163fd7762fe85987e169f15
true,"Animation,Short,Comedy,Family",false,7.4,false,false,52,8,Mr. Duck Steps Out,1940,6163fd7762fe85987e169f16
true,"Comedy,Family,Fantasy,Thriller",false,7,false,false,52,21,Mr. Boogedy,1986,6163fd7762fe85987e169f17
true,Documentary,false,7.3,false,false,52,78,The Crimson Wing: Mystery of the Flamingos,2008,6163fd7762fe85987e169f18
true,"Comedy,Family,Fantasy,Romance",false,6,false,false,52,86,Snowglobe,2007,6163fd7762fe85987e169f19
true,"Short,Action,Comedy",false,7.5,false,false,52,4,Science Fair,2018,6163fd7762fe85987e169f1a
true,"Animation,Short,Comedy,Family,Sport",false,7.3,false,false,52,8,The Art of Skiing,1941,6163fd7762fe85987e169f1b
true,"Animation,Short,Comedy,Family,Fantasy,Musical",false,7.1,false,false,52,9,The Big Bad Wolf,1934,6163fd7762fe85987e169f1c
true,"Drama,Family,Sport",false,6.9,false,false,52,92,Going to the Mat,2004,6163fd7762fe85987e169f1d
true,"Animation,Short,Adventure,Comedy,Family",false,7.3,false,false,52,8,Tummy Trouble,1989,6163fd7762fe85987e169f1e
true,"Comedy,Drama,Family",false,5.7,false,false,52,83,Quints,2000,6163fd7762fe85987e169f1f
true,"Comedy,Drama,Family,Sport",false,5.5,false,false,52,90,Johnny Kapahala - Back on Board,2007,6163fd7762fe85987e169f20
true,"Animation,Short,Comedy,Family",false,7.1,false,false,52,7,Mickey and the Seal,1948,6163fd7762fe85987e169f21
true,"Animation,Short,Comedy,Family,Sport",false,7.3,false,false,52,8,How to Play Baseball,1942,6163fd7762fe85987e169f22
true,"Animation,Adventure,Family,Sci-Fi",false,5.7,false,false,52,73,The Brave Little Toaster Goes to Mars,1998,6163fd7762fe85987e169f23
true,"Animation,Short,Comedy,Family",false,7.4,false,false,52,7,All in a Nutshell,1949,6163fd7762fe85987e169f24
true,Documentary,false,7.4,false,false,52,84,Into the Grand Canyon,2019,6163fd7762fe85987e169f25
true,"Comedy,Family",false,5.4,false,false,52,90,Hatching Pete,2009,6163fd7762fe85987e169f26
true,"Comedy,Drama",false,6,false,false,52,30,George & A.J.,2009,6163fd7762fe85987e169f27
true,"Animation,Short,Comedy,Family",false,7.3,false,false,52,7,Chef Donald,1941,6163fd7762fe85987e169f28
true,"Drama,Family",false,6.1,false,false,52,88,Tiger Cruise,2005,6163fd7762fe85987e169f29
true,"Comedy,Family,Animation,Short",false,7,false,false,52,7,How to Fish,1942,6163fd7762fe85987e169f2a
true,"Short,Drama",false,7.4,false,false,52,20,American Eid,2021,6163fd7762fe85987e169f2b
true,Drama,false,6.6,false,false,52,60,Amy,1981,6163fd7762fe85987e169f2c
true,Documentary,false,5,false,false,52,84,"America's Heart and Soul",2004,6163fd7762fe85987e169f2d
true,"Animation,Short,Comedy,Family",false,7.3,false,false,52,8,Trail Mix-Up,1993,6163fd7762fe85987e169f2e
true,"Comedy,Family,Musical,Romance",false,6.3,false,false,52,90,Once Upon A Mattress,2005,6163fd7762fe85987e169f2f
true,"Animation,Adventure,Family",false,5.3,false,false,52,75,Tarzan & Jane,2002,6163fd7762fe85987e169f30
true,"Biography,Drama,Family",false,6.3,false,false,52,89,Right on Track,2003,6163fd7762fe85987e169f31
true,"Documentary,Family,News",false,7.3,false,false,52,81,Wings of Life,2011,6163fd7762fe85987e169f32
true,"Comedy,Crime,Family,Thriller",false,4.7,false,false,52,116,That Darn Cat,1997,6163fd7762fe85987e169f33
true,"Family,Sport",false,5,false,false,51,96,The Sandlot: Heading Home,2007,6163fd7762fe85987e169f34
true,"Adventure,Biography,Drama,Family",false,6,false,false,51,102,"Squanto: A Warrior's Tale",1994,6163fd7762fe85987e169f35
true,"Comedy,Family,Sport",false,5.9,false,false,51,96,Gus,1976,6163fd7762fe85987e169f36
true,"Animation,Short,Adventure,Comedy,Family,Fantasy",false,6.8,false,false,51,7,Lamp Life,2020,6163fd7762fe85987e169f37
true,"Animation,Short,Comedy,Family,Sport",false,7.1,false,false,51,7,The Hockey Champ,1939,6163fd7762fe85987e169f38
true,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Sci-Fi",false,5,false,false,51,77,"Doug's 1st Movie",1999,6163fd7762fe85987e169f39
true,"Animation,Short,Action,Comedy,Family",false,7.4,false,false,51,8,On Ice,1935,6163fd7762fe85987e169f3a
true,"Action,Crime,Drama,Romance,Thriller",false,7,false,false,51,133,Three Days,2001,6163fd7762fe85987e169f3b
true,"Animation,Short,Comedy,Family",false,7.3,false,false,51,7,Boat Builders,1938,6163fd7762fe85987e169f3c
true,"Animation,Short,Comedy,Family",false,6.8,false,false,51,7,A Knight for a Day,1946,6163fd7762fe85987e169f3d
