Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,HBO,Apple,Genres
Kidnapping Stella,2019,4.8,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Thriller"
The Stand In,2020,4.7,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Fan Girl,2020,6.8,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,2016,7.5,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Chup Chup Ke,2006,6.8,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Duck Butter,2018,5.3,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Sand Storm,2017,6.8,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Nothing to Lose,2018,5.3,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Crime"
The Resurrection of Gavin Stone,2017,6.3,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Family,Romance"
Zion,2018,7.2,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short,Biography,Sport"
Hazaaron Khwaishein Aisi,2003,7.9,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Freedom at Midnight,2018,7.4,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
The Black Prince,2017,6.6,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,History"
Budhia Singh: Born to Run,2016,7.6,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,Sport"
Madame Claude,2021,5.4,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Romance"
Jeff Dunham: Beside Himself,2019,6.9,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Happy Anniversary,2018,5.7,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
The Silence of the Sky,2016,6.5,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
Elisa & Marcela,2019,6.6,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,Romance"
Manu,2018,7.9,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mystery,Romance,Thriller"
Have You Ever Seen Fireflies?,2021,6.2,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Tony Manero,2008,6.8,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Music"
Patton Oswalt: Talking for Clapping,2016,6.8,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
"The Other One: The Long, Strange Trip of Bob Weir",2014,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Music"
Dukhtar,2014,7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
That Thing Called Tadhana,2014,7.4,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Must Be... Love,2013,6.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
House of the Witch,2017,4.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fantasy,Horror,Mystery,Thriller"
Baazaar,2018,6.6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Line Walker,2016,6.1,54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Crime,Mystery,Thriller"
Tim Minchin: So F**king Rock Live,2008,8.1,54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Music"
Twin Murders: The Silence of the White City,2019,5.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Crime,Drama,Horror,Mystery,Thriller"
Jinxed,2013,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family"
Mariposa,2020,7.4,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama"
Legendary Weapons of China,1982,6.9,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Drama"
The Wedding Party,2016,5.9,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
The Laws of Thermodynamics,2018,6.1,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Love You to the Stars and Back,2017,7.6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Drama,Romance"
Monsters: Dark Continent,2014,4.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Horror,Sci-Fi,Thriller,War"
Mad World,2016,7.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sci-Fi
Torbaaz,2020,6.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Sport,Thriller"
Kannum Kannum Kollaiyadithaal,2020,7.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,Thriller"
Badland,2019,5.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Western
Red Istanbul,2017,5.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Big Time Movie,2012,6.4,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family,Music"
What We Started,2018,7.1,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Happy Old Year,2019,7.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Race 2,2013,5.4,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
Big Stone Gap,2014,5.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Universal Soldier: The Return,1999,4.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Sci-Fi"
Monty Python: The Meaning of Live,2014,7.6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Psycho,2020,6.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
Brothers,2015,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Thriller,War"
Killa,2014,7.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
In Our Mothers' Gardens,2021,8.9,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Dry Martina,2018,5.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Lommbock,2017,6.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
The Lift Boy,2019,7.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
We Can Be Heroes,2020,4.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Drama,Family,Fantasy"
Close Enemies,2018,6.4,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
Maria,2019,5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
We Are Young. We Are Strong.,2014,7.1,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,History"
"Kalel, 15",2019,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
The Watchman,2019,6.4,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Thriller"
Drunk Parents,2019,3.9,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Caught by a Wave,2021,5.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,Sport"
Barça Dreams,2015,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
Life Overtakes Me,2019,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short"
Jeff Dunham: All Over the Map,2014,7.1,54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
Iliza Shlesinger: Unveiled,2019,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Mumbai Meri Jaan,2008,7.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
The Block Island Sound,2020,5.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Sci-Fi,Thriller"
Recovery Boys,2018,6.6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Classmates Minus,2020,7.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Martial Arts of Shaolin,1986,6.5,54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama"
#AnneFrank. Parallel Stories,2019,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,History"
Sitara: Let Girls Dream,2019,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Short,Drama"
Mohenjo Daro,2016,5.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,History"
Greg Davies: You Magnificent Beast,2018,7.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Ordinary World,2016,5.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Music"
Phantom,2015,5.9,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Romance,Sci-Fi,Thriller"
Much Loved,2015,6.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Denis Leary: No Cure for Cancer,1993,7.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Franca: Chaos and Creation,2016,7.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography"
Freaks – You're One of Us,2020,5.4,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Fantasy,Sci-Fi"
Class Rank,2017,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Family,Romance"
Little Big Women,2020,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Rocco,2016,5.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
My Big Night,2015,6.1,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
My Little Pony: Equestria Girls - Forgotten Friendship,2018,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Family,Fantasy,Musical"
The Blue Umbrella,2005,7.4,54,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Comedy,Drama,Family,Fantasy"
Weed the People,2018,7.3,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
#realityhigh,2017,5.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Jeff Dunham: Unhinged in Hollywood,2015,6.7,54,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Comedy
ReMastered: Devil at the Crossroads,2019,7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography"
Oprah Winfrey Presents: When They See Us Now,2019,7.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Talk-Show
Irul,2021,5.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Mystery,Thriller"
Only,2020,5.1,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,Sci-Fi"
Juanita,2019,6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Bluffmaster!,2005,6.6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama,Romance,Thriller"
Wonder Boy,2019,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Stereo,2014,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Thriller"
Héroes. Silencio y Rock & Roll,2021,7.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Bwakaw,2012,7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
A Grand Night In: The Story of Aardman,2015,7.6,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,History"
Sister Cities,2016,6.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
My Amanda,2021,5.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
A Second Chance,2015,7.1,54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Adventure,Drama,Family,Mystery,Sport"
Serious Men,2020,6.8,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
The Lovers,2017,6.1,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
The Yin-Yang Master: Dream of Eternity,2020,6.5,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Fantasy,Mystery,Sci-Fi"
Christmas with a View,2018,5.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
The Lion Woman,2016,6.7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
He Even Has Your Eyes,2017,6.2,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Ghadi,2013,7.4,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Family"
It Takes a Man and a Woman,2013,6.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Dolly Parton: Here I Am,2019,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Music"
Hamid,2019,7.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Russell Peters: Almost Famous,2016,6.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Accomplice,2021,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
Dude,2018,5.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Saladin the Victorious,1963,7.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,History,Romance,War"
Homunculus,2021,5.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Mystery,Thriller"
LEGO Marvel Super Heroes: Avengers Reassembled!,2015,6.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Comedy,Sci-Fi"
LEGO Jurassic World: The Indominus Escape,2016,5.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Comedy,Family,Sci-Fi"
Shelby American,2019,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Family,History,Sport"
S.W.A.T.: Under Siege,2017,4.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Ten Years,2015,6.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Backdraft 2,2019,4.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Sahara,2017,5.6,53,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy"
Taramani,2017,7.5,53,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Romance"
Cosmos Laundromat,2015,7.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Short,Fantasy,Sci-Fi"
The Witness Who Didn't See Anything,1976,8.4,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Muramba,2017,8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family"
Hum Saath Saath Hain,1999,6.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Musical"
Vivah,2006,6.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Musical,Romance"
Yeh Ballet,2020,7.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Tony Parker: The Final Shot,2021,6.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Sport"
Cut Throat City,2020,4.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Anelka: Misunderstood,2020,6.4,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
Everyday I Love You,2015,7.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Bulbul Can Sing,2019,6.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Sarajevo,2014,6.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,History,War"
And Tomorrow the Entire World,2020,6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Romance"
Funan,2019,6.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Drama,History,War"
Rising High,2020,5.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
The Short Game,2013,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
One Day We'll Talk About Today,2020,7.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Family"
Chris Tucker Live,2015,6.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Nang Nak,1999,6.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Romance,War"
Mitt,2014,6.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Biography,Family,News"
Dark Light,2019,4.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Mystery,Sci-Fi,Thriller"
Lucknow Central,2017,6.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Music,Thriller"
Our Godfather,2019,6.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
93 Days,2016,6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Vince & Kath & James,2016,6.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Romance
Dharam Sankat Mein,2015,6.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Secrets in the Hot Spring,2018,6.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Horror"
Bye Bye London,1982,8.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Bheeshma,2020,6.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Romance"
Liberated: The New Sexual Revolution,2017,6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Almost Love,2019,5.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Stuck Apart,2021,6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Late Life: The Chien-Ming Wang Story,2018,7.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
"Justice, My Foot!",1992,6.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Drama"
Ginny Weds Sunny,2020,5.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
You Are My Sunday,2016,7.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Grandmaster,2012,7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Just Another Christmas,2020,6.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
7 Khoon Maaf,2011,6.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
Class of '83,2020,5.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Duck Duck Goose,2018,5.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
Very Big Shot,2015,7.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
"Dana Carvey: Straight White Male, 60",2016,6.4,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Wild Dog,2021,6.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Crime,Thriller"
Dolly Parton's Christmas on the Square,2020,5.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family,Musical"
The Little Vampire 3D,2017,5.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy,Horror"
John Was Trying to Contact Aliens,2020,6.4,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short,Biography,Romance,Sci-Fi"
Dilan 1991,2019,6.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Made In China,2019,6.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Crime,Drama,Mystery,Romance,Thriller"
Ronnie Coleman: The King,2018,7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
All in My Family,2019,6.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short,Family"
Chris D'Elia: Incorrigible,2015,6.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Carmen Sandiego: To Steal or Not to Steal,2020,7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Short,Action,Adventure,Family"
Seven Sundays,2017,7.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Whitney Cummings: Can I Touch It?,2019,6.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Girlfriend's Day,2017,5.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Funny Boy,2020,5.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Seven in Heaven,2018,5.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Sci-Fi"
Cracked Up: The Darrell Hammond Story,2019,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Father Soldier Son,2020,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,War"
NiNoKuni,2019,6.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Adventure,Family,Fantasy,Romance"
CIA: Comrade In America,2017,6.5,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Romance"
Monty Python: Live at Aspen,1998,7.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Jo Koy: Comin’ In Hot,2019,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Varane Avashyamund,2020,6.9,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Every Time I Die,2020,5.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thriller
Perdida,2018,5.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery,Thriller"
Eeb Allay Ooo!,2020,7.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Counterpunch,2017,6.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Biography,Drama,Sport"
Noblemen,2019,5.7,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Battle Drone,2018,5.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Sci-Fi"
Olmo and the Seagull,2015,7.2,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Drama,Romance"
"Colin Quinn: Red State, Blue State",2019,7.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
"Liar, Liar, Vampire",2015,5.8,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family"
Hard Kill,2020,3.3,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Boss,2013,5.1,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Thriller"
One-Way to Tomorrow,2020,5.6,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Villain,2020,5.8,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Bethany Hamilton: Unstoppable,2019,7.4,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
Axone,2019,7,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Bangkok Traffic Love Story,2009,7.2,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Chris D'Elia: No Pain,2020,5.9,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Michael,2011,5.2,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Fantasy"
Disciples of the 36th Chamber,1985,6.5,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy"
Midnight at the Magnolia,2020,5.8,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Oh! Baby,2019,7.4,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Fantasy"
J.T. LeRoy,2019,5.4,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
26 Years,2012,6.3,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
A Very Country Christmas,2017,6.1,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Family,Romance"
Walk. Ride. Rodeo.,2019,6.4,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
Under the Bombs,2007,7,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,War"
In the Shadow of Iris,2016,6.1,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
Little Boxes,2017,5.9,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Russell Howard: Recalibrate,2017,7.4,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
The Yinyang Master,2021,6.4,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Drama,Fantasy,Romance"
Shine Your Eyes,2020,6.6,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Thriller"
